,Car7,Col1a1,Rab27b,Mesp2,Bambi,Nfe2,Cldn5,Smarcd3,Bin2,Abcc4,Slc38a5,Wnt5a,Zfp57,Esam,Tet3,Postn,Cdh2,Sox2,Col4a1,Morc4,Jarid2,Aldh1a2,Tbx1,Cyp26a1,Igfbp3,Lefty1,Socs2,Hoxb4,Pitx1,Nr1d1,Coro1a,Irx5,Ash2l,Dnmt3l,Bmi1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8928747,4.7997656,0.0,5.8928747,0.0,4.7997656,0.0,4.7997656,0.0,0.0,4.7997656,0.0,0.0,0.0,0.0,0.0,0.0,6.4025965,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.6604488,0.0,0.0,5.2490954,0.0,3.6604488,0.0,0.0,0.0,0.0,5.027264,3.6604488,3.6604488,5.027264,3.6604488,4.340652,0.0,5.027264,0.0,5.430541,3.6604488,0.0,0.0,0.0,0.0,0.0,4.340652,6.0346837,0.0,0.0,0.0,0.0,3.6604488,3.6604488
2,0.0,6.2829227,0.0,0.0,3.6678586,0.0,0.0,0.0,0.0,0.0,0.0,5.25666,4.7493033,0.0,4.7493033,0.0,0.0,0.0,4.7493033,0.0,4.7493033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0348186,0.0,0.0,0.0,3.6678586,0.0,0.0
3,0.0,0.0,0.0,0.0,3.6660006,0.0,4.5668254,0.0,2.9981103,0.0,0.0,3.6660006,4.3462763,5.2547636,4.5668254,2.9981103,0.0,2.9981103,5.5159216,0.0,4.062903,3.6660006,0.0,0.0,4.9003243,3.6660006,0.0,2.9981103,0.0,0.0,0.0,0.0,3.6660006,0.0,0.0
4,0.0,6.0941577,0.0,0.0,4.597945,0.0,0.0,0.0,3.2414207,3.2414207,0.0,5.286043,4.313615,3.2414207,4.597945,0.0,0.0,0.0,0.0,0.0,3.2414207,3.2414207,0.0,3.2414207,3.2414207,0.0,0.0,3.2414207,5.4032636,3.2414207,0.0,0.0,3.9148202,0.0,0.0
5,0.0,4.2616944,0.0,0.0,3.5825472,3.5825472,0.0,0.0,3.5825472,3.5825472,3.5825472,0.0,0.0,3.5825472,3.5825472,0.0,0.0,0.0,3.5825472,0.0,4.9477673,4.2616944,3.5825472,0.0,0.0,0.0,0.0,0.0,3.5825472,0.0,0.0,0.0,0.0,0.0,3.5825472
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476862,0.0,5.476862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,5.335669,0.0,0.0,0.0,3.7453146,0.0,4.426577,4.426577,0.0,0.0,4.426577,0.0,0.0,0.0,0.0,0.0,5.517187,0.0,0.0,0.0,0.0,0.0,0.0,4.426577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.275582,0.0,0.0,0.0,4.275582,0.0,0.0,0.0,4.275582,0.0,4.961753,0.0,0.0,0.0,4.275582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.275582,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,5.7477994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7477994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.585859,0.0,0.0,0.0,0.0,4.585859,4.585859,0.0,4.585859,0.0,4.585859,0.0,5.2738953,0.0,4.585859,0.0,0.0,0.0,0.0,0.0,4.585859,0.0,0.0,0.0,4.585859,0.0,0.0
11,0.0,4.9425735,0.0,2.9118779,4.9425735,0.0,4.4768424,2.9118779,0.0,2.9118779,0.0,4.9425735,4.6572676,2.9118779,3.973568,0.0,3.577462,0.0,4.4768424,0.0,4.6572676,2.9118779,0.0,2.9118779,3.577462,0.0,0.0,2.9118779,5.6321464,0.0,2.9118779,2.9118779,2.9118779,0.0,2.9118779
12,0.0,0.0,0.0,0.0,0.0,5.0123253,5.0123253,0.0,0.0,0.0,0.0,5.0123253,0.0,5.0123253,5.0123253,0.0,5.0123253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,5.226742,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453431,0.0,0.0,5.453431,0.0,5.453431,5.453431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,5.1671753,0.0,0.0,4.0799,0.0,0.0,0.0,4.0799,4.0799,0.0,5.8574677,4.0799,0.0,0.0,0.0,0.0,0.0,4.0799,0.0,5.1671753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,4.36718,3.6866395,0.0,3.6866395,0.0,0.0,3.6866395,0.0,3.6866395,0.0,4.36718,0.0,0.0,0.0,4.36718,0.0,3.6866395,0.0,0.0,0.0,5.457298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6866395
17,0.0,4.9939647,0.0,0.0,5.3971677,0.0,0.0,0.0,3.6278026,0.0,0.0,4.3075733,4.9939647,3.6278026,0.0,0.0,4.7085395,0.0,0.0,0.0,3.6278026,0.0,0.0,0.0,4.3075733,0.0,0.0,0.0,5.8011217,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,5.732345,0.0,0.0,0.0,0.0,0.0,0.0,5.042432,0.0,5.042432,0.0,0.0,0.0,0.0,0.0,0.0,5.042432,0.0,0.0,0.0,5.042432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,3.8121538,0.0,0.0,5.4037533,3.8121538,0.0,0.0,3.8121538,3.8121538,0.0,0.0,3.8121538,0.0,4.8959227,0.0,0.0,0.0,3.8121538,0.0,4.4941893,0.0,0.0,0.0,0.0,0.0,0.0,3.8121538,0.0,0.0,0.0,0.0,3.8121538,0.0,0.0
21,0.0,4.0136375,0.0,2.9505227,4.0136375,0.0,5.465979,2.9505227,0.0,2.9505227,0.0,0.0,4.6977096,4.6977096,4.51721,0.0,3.6171656,0.0,4.98311,2.9505227,2.9505227,0.0,3.6171656,0.0,2.9505227,0.0,0.0,2.9505227,2.9505227,0.0,2.9505227,0.0,3.6171656,2.9505227,2.9505227
22,0.0,0.0,0.0,0.0,0.0,4.4347773,0.0,0.0,0.0,4.4347773,4.4347773,0.0,0.0,4.4347773,0.0,4.4347773,0.0,0.0,0.0,0.0,4.4347773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,5.46899,0.0,0.0,0.0,5.0656304,4.378773,0.0,0.0,4.378773,0.0,0.0,0.0,5.0656304,0.0,0.0,0.0,0.0,0.0,4.378773,0.0,4.378773,0.0,0.0,0.0,0.0,0.0,4.378773,0.0,4.378773,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.836282,0.0,0.0,5.525453,0.0,0.0,0.0,4.836282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.836282,0.0,0.0
25,0.0,3.2775297,0.0,0.0,4.3506727,0.0,4.635125,0.0,3.2775297,0.0,0.0,0.0,3.2775297,5.440649,3.2775297,0.0,3.951636,0.0,6.074595,0.0,3.951636,3.2775297,3.2775297,3.2775297,5.640531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.951636,0.0,0.0
26,0.0,0.0,0.0,0.0,4.920378,0.0,0.0,0.0,4.234501,0.0,0.0,4.920378,4.234501,0.0,0.0,0.0,0.0,0.0,4.920378,0.0,5.323408,4.234501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,4.348158,5.4381123,0.0,0.0,0.0,0.0,0.0,0.0,5.0348186,3.6678586,0.0,4.348158,0.0,3.6678586,0.0,0.0,0.0,5.25666,0.0,0.0,0.0,3.6678586,0.0,3.6678586,0.0,0.0,0.0,3.6678586,0.0,4.348158,0.0,0.0
28,0.0,0.0,0.0,0.0,4.3633456,0.0,4.3633456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0501046,0.0,0.0,0.0,0.0,0.0,4.3633456,4.3633456,4.3633456,0.0,0.0,0.0,0.0,0.0,0.0,4.3633456,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408168,0.0,0.0,0.0,0.0,0.0,0.0,5.408168,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,3.9367402,5.712106,0.0,3.9367402,0.0,0.0,0.0,4.620084,4.620084,0.0,0.0,4.620084,0.0,5.308293,0.0,4.620084,0.0,0.0,0.0,0.0,3.9367402,0.0,0.0,0.0,3.9367402,0.0,0.0,0.0,0.0,3.9367402
31,0.0,4.9003243,0.0,0.0,0.0,4.9003243,0.0,0.0,4.9003243,0.0,0.0,0.0,4.9003243,4.9003243,0.0,0.0,0.0,0.0,0.0,0.0,4.9003243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9003243,0.0,4.9003243,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7477994,0.0,5.057837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,4.360798,0.0,0.0,4.360798,0.0,4.6452827,0.0,3.2874012,0.0,0.0,0.0,4.360798,5.6507516,4.360798,0.0,0.0,0.0,4.6452827,3.2874012,3.9616964,0.0,0.0,3.2874012,5.4508615,3.2874012,0.0,0.0,4.6452827,0.0,3.2874012,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,5.105548,0.0,0.0,0.0,0.0,0.0,0.0,5.795659,4.4184456,0.0,5.105548,0.0,0.0,0.0,0.0,0.0,5.5089903,0.0,0.0,0.0,0.0,0.0,4.4184456,0.0,4.4184456,0.0,0.0,0.0,5.105548,0.0,0.0
35,0.0,0.0,0.0,0.0,3.8519108,4.534382,3.8519108,0.0,0.0,3.8519108,0.0,0.0,3.8519108,3.8519108,3.8519108,0.0,3.8519108,0.0,3.8519108,3.8519108,4.9362626,0.0,0.0,3.8519108,0.0,3.8519108,0.0,3.8519108,0.0,3.8519108,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,4.275582,0.0,0.0,0.0,4.275582,0.0,0.0,5.1834955,0.0,0.0,3.596243,0.0,0.0,0.0,4.275582,3.596243,4.275582,0.0,0.0,0.0,3.596243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.275582,0.0,0.0
37,0.0,5.483205,0.0,0.0,4.975146,0.0,0.0,0.0,0.0,2.8317087,0.0,4.7258034,4.8582263,0.0,4.172813,0.0,3.4949572,0.0,3.4949572,0.0,3.8902543,3.4949572,2.8317087,2.8317087,0.0,0.0,0.0,4.5731287,5.5474834,0.0,0.0,0.0,2.8317087,3.4949572,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51308,0.0,4.8239584,0.0,4.8239584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,5.042432,0.0,0.0,0.0,0.0,0.0,0.0,5.9548407,0.0,0.0,4.355722,0.0,0.0,0.0,0.0,0.0,4.355722,0.0,0.0,0.0,0.0,4.355722,0.0,0.0,0.0,4.355722,0.0,0.0,4.355722,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,5.630415,0.0,0.0,0.0,0.0,5.630415,5.630415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,3.7574956,0.0,3.7574956,0.0,3.7574956,0.0,5.126128,3.7574956,3.7574956,3.7574956,0.0,4.4389033,0.0,5.126128,0.0,3.7574956,3.7574956,3.7574956,0.0,4.4389033,3.7574956,0.0,0.0,5.3480835,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,5.364882,0.0,0.0,0.0,0.0,0.0,0.0,4.961753,4.275582,0.0,4.275582,0.0,0.0,0.0,4.275582,0.0,5.364882,4.275582,0.0,0.0,0.0,0.0,0.0,4.275582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3.0637722,3.0637722,0.0,0.0,4.815828,3.7332869,0.0,0.0,0.0,0.0,0.0,4.9688206,3.0637722,0.0,3.0637722,0.0,0.0,3.0637722,3.0637722,0.0,4.635125,0.0,0.0,0.0,0.0,0.0,0.0,3.0637722,0.0,3.0637722,0.0,0.0,3.7332869,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,5.105548,0.0,0.0,0.0,0.0,0.0,0.0,5.105548,5.105548,5.105548,0.0,5.105548,0.0,5.105548,0.0,0.0,0.0,0.0,5.105548,0.0,5.105548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,5.364882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364882,0.0,0.0
46,0.0,0.0,0.0,4.4854774,0.0,5.172973,0.0,0.0,0.0,0.0,4.4854774,0.0,0.0,0.0,4.4854774,0.0,0.0,0.0,0.0,0.0,4.4854774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,5.2758293,0.0,0.0,0.0,3.6866395,0.0,0.0,4.768407,0.0,0.0,4.36718,3.6866395,0.0,0.0,3.6866395,3.6866395,5.2758293,4.36718,0.0,0.0,0.0,0.0,3.6866395,0.0,0.0,0.0,0.0,0.0,3.6866395,0.0,0.0
48,0.0,0.0,0.0,4.175964,0.0,4.175964,0.0,0.0,4.175964,0.0,4.8614016,0.0,0.0,0.0,4.175964,0.0,0.0,0.0,0.0,0.0,4.8614016,0.0,4.175964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,5.6680226,0.0,0.0,0.0,0.0,0.0,0.0,5.9548407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.576296,4.576296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.576296,0.0,0.0,0.0,0.0
50,0.0,5.190573,0.0,0.0,4.5029793,0.0,0.0,0.0,4.5029793,0.0,0.0,4.5029793,0.0,0.0,5.59418,0.0,0.0,0.0,4.5029793,0.0,5.190573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.190573,0.0,0.0,0.0,4.5029793,0.0,4.5029793
51,0.0,0.0,0.0,0.0,3.997759,3.997759,0.0,0.0,0.0,3.997759,0.0,0.0,0.0,0.0,3.997759,0.0,0.0,0.0,5.5924025,0.0,0.0,0.0,3.997759,0.0,4.6816854,0.0,0.0,3.997759,3.997759,0.0,0.0,0.0,3.997759,0.0,0.0
52,0.0,0.0,0.0,0.0,5.042432,0.0,0.0,0.0,5.042432,0.0,5.042432,0.0,0.0,0.0,5.732345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,5.2359943,0.0,0.0,0.0,0.0,4.548155,0.0,0.0,4.548155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9264774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,3.8164907,0.0,0.0,0.0,5.589742,0.0,0.0,0.0,3.8164907,0.0,0.0,5.408168,3.8164907,3.8164907,4.9003243,0.0,0.0,0.0,3.8164907,0.0,4.9003243,3.8164907,0.0,4.4985743,0.0,0.0,0.0,3.8164907,0.0,0.0,0.0,3.8164907,3.8164907,0.0,0.0
55,0.0,0.0,0.0,0.0,5.217575,4.5298333,0.0,0.0,0.0,0.0,0.0,4.5298333,4.5298333,0.0,0.0,0.0,4.5298333,0.0,4.5298333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5298333,0.0,0.0,0.0,0.0,0.0
56,3.6242435,0.0,0.0,0.0,4.3039665,0.0,4.7049165,0.0,0.0,3.6242435,0.0,0.0,0.0,5.547029,4.3039665,0.0,0.0,0.0,6.0843997,0.0,0.0,0.0,0.0,4.990333,5.547029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2.9470954,0.0,0.0,0.0,4.513633,0.0,2.9470954,0.0,0.0,2.9470954,2.9470954,4.293225,2.9470954,3.613646,3.613646,3.613646,3.613646,0.0,4.694126,0.0,4.293225,4.293225,0.0,3.613646,2.9470954,2.9470954,0.0,2.9470954,0.0,0.0,0.0,0.0,2.9470954,0.0,0.0
58,4.234501,3.5557365,0.0,0.0,4.635125,0.0,5.142061,0.0,0.0,0.0,0.0,0.0,3.5557365,5.476862,0.0,0.0,3.5557365,0.0,5.8322816,3.5557365,4.234501,0.0,0.0,0.0,5.142061,0.0,0.0,0.0,0.0,0.0,4.234501,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,4.4430466,0.0,0.0,0.0,0.0,0.0,5.1302967,0.0,0.0,0.0,4.4430466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4430466,0.0,4.4430466,0.0,0.0,0.0,0.0,4.4430466,4.4430466,0.0,0.0,0.0,0.0
60,4.309382,5.217575,0.0,0.0,4.309382,0.0,0.0,0.0,0.0,0.0,0.0,4.710356,4.710356,2.9626215,3.6295872,2.9626215,4.0261707,0.0,3.6295872,2.9626215,2.9626215,3.6295872,2.9626215,0.0,0.0,0.0,0.0,2.9626215,5.478688,0.0,2.9626215,0.0,2.9626215,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430541,0.0,5.430541,0.0,5.430541,0.0,0.0,5.430541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,6.058344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3202283,0.0,4.67904,4.67904,0.0,0.0,0.0,0.0,3.3202283,3.3202283,0.0,3.3202283,3.3202283,0.0,0.0,3.3202283,3.3202283,0.0,0.0,5.484797,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,4.8117876,0.0,0.0,0.0,0.0,0.0,0.0,4.8117876,0.0,4.8117876,4.8117876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5008597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8117876,0.0,0.0
65,3.1886563,3.1886563,0.0,0.0,4.7645564,0.0,0.0,3.1886563,0.0,3.1886563,0.0,4.259399,4.259399,0.0,4.259399,0.0,3.1886563,0.0,3.8609746,0.0,5.231357,0.0,0.0,3.1886563,0.0,0.0,3.1886563,3.1886563,3.1886563,0.0,0.0,3.1886563,3.1886563,0.0,0.0
66,0.0,0.0,0.0,0.0,5.0024905,0.0,0.0,0.0,3.917231,0.0,0.0,3.917231,0.0,3.917231,5.0024905,0.0,0.0,0.0,5.510624,0.0,5.0024905,0.0,0.0,5.0024905,3.917231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.917231,3.917231,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2278194,0.0,0.0,4.2278194,5.3166614,4.2278194,0.0,0.0,0.0,0.0,4.2278194,0.0,4.2278194,0.0,0.0,0.0,0.0,0.0,0.0,4.2278194,0.0,0.0,0.0,4.2278194,4.2278194
68,3.596243,0.0,0.0,0.0,4.6764016,0.0,0.0,0.0,0.0,0.0,0.0,5.1834955,4.275582,0.0,4.275582,0.0,0.0,0.0,0.0,0.0,3.596243,4.275582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.596243,0.0,0.0
69,0.0,3.9616964,0.0,0.0,5.555793,0.0,0.0,0.0,0.0,0.0,0.0,5.333615,5.04754,0.0,3.9616964,0.0,0.0,0.0,0.0,0.0,4.6452827,3.9616964,0.0,0.0,0.0,0.0,0.0,5.04754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,3.4857092,0.0,0.0,0.0,5.0703363,0.0,0.0,0.0,0.0,0.0,0.0,5.655328,0.0,3.4857092,3.4857092,0.0,0.0,0.0,0.0,0.0,4.5636888,4.1634216,0.0,0.0,0.0,0.0,0.0,3.4857092,0.0,0.0,0.0,0.0,3.4857092,3.4857092,0.0
71,0.0,5.0123253,0.0,0.0,3.4291608,0.0,3.4291608,0.0,0.0,0.0,3.4291608,4.1059685,4.1059685,0.0,4.1059685,3.4291608,4.505927,0.0,5.193537,4.1059685,3.4291608,0.0,0.0,4.1059685,5.193537,0.0,0.0,0.0,5.59715,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,4.0030227,0.0,0.0,0.0,5.3755274,0.0,0.0,0.0,0.0,0.0,4.686998,4.686998,4.0030227,0.0,4.0030227,0.0,6.3841786,4.0030227,0.0,0.0,0.0,4.686998,4.0030227,0.0,0.0,0.0,4.0030227,0.0,4.0030227,4.0030227,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,5.057837,0.0,5.057837,0.0,0.0,0.0,0.0,5.7477994,0.0,0.0,0.0,0.0,5.057837,0.0,0.0,0.0,5.057837,0.0,5.057837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.057837
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.525453,0.0,0.0,0.0,0.0,0.0,5.525453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,3.3542564,0.0,0.0,0.0,0.0,0.0,0.0,3.3542564,0.0,0.0,5.6248946,4.4293027,0.0,4.0297813,0.0,0.0,0.0,0.0,0.0,5.116471,4.7139997,0.0,0.0,4.0297813,0.0,0.0,3.3542564,0.0,0.0,0.0,4.0297813,3.3542564,0.0,0.0
76,0.0,0.0,4.4023824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089387,4.4023824,4.4023824,0.0,0.0,6.0019736,0.0,4.4023824,0.0,0.0,4.4023824,4.4023824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,5.942135,4.8487616,0.0,4.8487616,0.0,4.8487616,0.0,4.8487616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8487616,0.0,0.0,0.0,4.8487616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,4.625072,0.0,0.0,0.0,0.0,0.0,0.0,4.625072,0.0,4.625072,0.0,4.625072,0.0,0.0,0.0,5.3133054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,5.0501046,0.0,0.0,4.3633456,0.0,0.0,0.0,0.0,0.0,5.453431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0501046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3633456,0.0
80,0.0,3.1731794,0.0,3.1731794,5.618949,0.0,0.0,0.0,3.845169,0.0,0.0,4.929424,0.0,0.0,3.845169,0.0,0.0,0.0,0.0,0.0,4.748547,4.929424,0.0,0.0,3.1731794,3.1731794,3.845169,0.0,0.0,0.0,0.0,0.0,3.845169,0.0,0.0
81,0.0,3.4007142,0.0,3.4007142,4.761678,0.0,3.4007142,0.0,3.4007142,0.0,0.0,0.0,4.077046,4.077046,4.98311,0.0,0.0,3.4007142,4.476843,0.0,3.4007142,4.077046,0.0,4.077046,0.0,0.0,0.0,3.4007142,0.0,0.0,3.4007142,3.4007142,0.0,0.0,3.4007142
82,0.0,0.0,0.0,0.0,5.6490407,0.0,0.0,0.0,0.0,0.0,0.0,5.802688,4.5574455,0.0,4.9594083,4.5574455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8747325,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,5.2836018,0.0,0.0,5.2836018,0.0,0.0,0.0,5.2836018,5.2836018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,4.511849,0.0,5.199492,0.0,0.0,0.0,5.199492,4.511849,0.0,0.0,0.0,0.0,4.511849,0.0,4.511849,0.0,0.0,4.511849,0.0,0.0,0.0,0.0,4.511849,0.0,0.0,0.0,4.511849,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453431,0.0,0.0,0.0,5.453431,0.0,5.453431,0.0,5.453431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453431,0.0,0.0,0.0,0.0,0.0,5.453431
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,6.6466904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6466904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
